player_id,player_name,first_serve_pct,first_serve_win_pct,second_serve_win_pct,ace_rate,df_rate,bp_save_pct,service_pts_won_pct,return_pts_won_pct,dominance_ratio,wins,total_matches,aces,dfs,rank,rank_points,height,hand,ioc,win_pct,cluster_kmeans,archetype,pca_x,pca_y
102694,Lars Burgsmuller,0.5693845225168599,0.6746299559737644,0.4492137502280614,0.0505606856882277,0.0573500342505252,0.4730735316455131,0.5750893723612625,0.3413154363466142,1.7781135752446369,10,39,152.0,167.0,85.0,464.0,183.0,R,GER,0.2564102564102564,1,Grinders,-2.758649421422335,3.141786161683218
102703,Hyung Taik Lee,0.636133656113132,0.6845871776103045,0.5157917856010422,0.0406020921616234,0.0229069709107947,0.5509677193850863,0.6254808863035147,0.3657013425062524,1.8229532250936584,58,131,417.0,249.0,36.0,864.0,180.0,R,KOR,0.4427480916030534,0,All-Court Elite,-0.7700413425066466,-1.4645181040456439
102720,Tomas Zib,0.5753570808777264,0.6767439750548767,0.4965700539049237,0.0519823482090663,0.0257107018870857,0.5406575781575782,0.5995519348104599,0.3345752864545595,1.923431900435909,25,76,300.0,150.0,51.0,688.0,178.0,R,CZE,0.3289473684210526,1,Grinders,-0.8752863145504104,0.6313775625903092
102783,Rainer Schuettler,0.597820570709139,0.6776781026158635,0.5017328555772528,0.0449459581991237,0.0367815660157583,0.5450581188647161,0.6060006910027844,0.3699679387992386,1.7232264041502738,87,224,768.0,652.0,29.0,1924.0,180.0,R,GER,0.3883928571428571,1,Grinders,-1.471539162155172,-0.2332118187214321
102834,Paul Goldstein,0.5998191404250306,0.657173303002554,0.4752543558422009,0.029271670509354,0.0378155513626959,0.5610459156755453,0.583935145013929,0.3955283240779337,1.571304522809461,37,83,176.0,242.0,58.0,668.0,178.0,R,USA,0.4457831325301205,1,Grinders,-2.8644927380803975,-0.45509137527661814
102839,Nicolas Lapentti,0.6176417675217607,0.6801466539490754,0.4808459409674737,0.0438945483856203,0.0245451609217494,0.5347309708390304,0.604076812094982,0.3633692181390923,1.7479584279307088,52,130,460.0,257.0,58.0,1004.0,188.0,R,ECU,0.4,1,Grinders,-1.7576110013259059,-0.39372373465950605
102845,Carlos Moya,0.6020091225646348,0.7238859885307299,0.517606714672362,0.0698092082132468,0.031977365277351,0.6006108789040634,0.6405626517372811,0.3675673484417355,1.8216445733642503,134,229,1261.0,605.0,5.0,2520.0,190.0,R,ESP,0.5851528384279476,0,All-Court Elite,0.7311224795656801,-0.9425465009500139
102860,Agustin Calleri,0.5584401293903495,0.7466929303868249,0.500040990734648,0.0993605533658427,0.0443325122484322,0.5580556048679988,0.637936668317899,0.3782754070200095,1.7965678095314157,98,195,1409.0,673.0,26.0,1250.0,183.0,R,ARG,0.5025641025641026,0,All-Court Elite,0.5790982862251771,0.5470849389326282
102882,Mark Philippoussis,0.5891894598673514,0.7848783472190239,0.4911218692627805,0.1614099247302894,0.0613341910848225,0.580324074074074,0.6636548456813689,0.3237015335021561,2.1803228419477554,20,39,510.0,183.0,113.0,381.0,196.0,R,AUS,0.5128205128205128,2,Big Servers,3.479398006928378,2.7639112509142167
102905,Stefan Koubek,0.582540715488773,0.6684399929971503,0.5019262252787228,0.0482206718597256,0.0385290672119014,0.5295686359113415,0.5972132132703347,0.3713236881716196,1.685512143960315,53,126,502.0,393.0,47.0,661.0,175.0,L,AUT,0.4206349206349206,1,Grinders,-1.8759365264474197,0.06759773057629259
102925,Justin Gimelstob,0.5632734735679444,0.7243325364339499,0.4798048284946768,0.0919485429410078,0.0478685043772658,0.5946995120054889,0.6176471944554491,0.341820524246247,1.8963900342274471,23,63,485.0,244.0,73.0,528.0,196.0,R,USA,0.365079365079365,0,All-Court Elite,0.6236579669863686,1.7305935373565773
102950,Fernando Vicente,0.6345133454548911,0.6185532311319154,0.4804644733584898,0.0380858433463972,0.0195125451269804,0.5425801708410404,0.5668960601735923,0.3597799898185035,1.6715556806145533,8,37,110.0,63.0,87.0,460.0,180.0,R,ESP,0.2162162162162162,1,Grinders,-3.059932812349568,-0.7111495532918545
102967,Marc Gicquel,0.5690246972739696,0.7306974033725284,0.4992784625628233,0.0830581288889547,0.0302465885232158,0.6125338154775176,0.6295041717842931,0.3582091547335807,1.8604867751604448,89,199,1214.0,455.0,37.0,1448.0,188.0,R,FRA,0.4472361809045226,0,All-Court Elite,0.8936387267537147,-0.03733298486296824
103009,Razvan Sabau,0.60674811351543,0.622820099618171,0.4254734072719093,0.0300755478089161,0.0626992337427926,0.4985905770507846,0.5428665420269633,0.3425273610619374,1.672586454128883,9,34,72.0,151.0,74.0,495.0,185.0,R,ROU,0.2647058823529412,1,Grinders,-4.261438316662182,3.1848892776382325
103017,Nicolas Kiefer,0.53549606049366,0.7566970767090903,0.50578409760784,0.0976769772421204,0.0430235942635045,0.592152130855125,0.6405394876365237,0.3883076319251843,1.7381534498342213,99,174,1297.0,585.0,11.0,1755.0,183.0,R,GER,0.5689655172413793,0,All-Court Elite,0.9046567509657049,0.16434930624669492
