player_id,player_name,first_serve_pct,first_serve_win_pct,second_serve_win_pct,ace_rate,df_rate,bp_save_pct,service_pts_won_pct,return_pts_won_pct,dominance_ratio,wins,total_matches,aces,dfs,rank,rank_points,height,hand,ioc,win_pct
104639,Wayne Odesnik,0.6160965063638529,0.6632618352821736,0.503927025017534,0.06246922649491085,0.03476816999505653,0.5802697266251935,0.6021767164771897,0.36887875446494905,1.734891543684055,41,96,497.0,269.0,84.0,902.0,180.0,L,USA,0.4270833333333333
104640,Pablo Galdon,0.6,0.5416666666666666,0.5,0.025,0.0,0.2,0.525,0.2765957446808511,1.898076923076923,0,1,1.0,0.0,305.0,153.0,,R,ARG,0.0
104644,Riccardo Ghedin,0.6452612509534706,0.6338383838383839,0.45555555555555555,0.04490619665104791,0.03130334895209037,0.4715099715099715,0.5722526424757546,0.3442709114544273,1.6872506426639724,0,3,11.0,8.0,268.0,235.0,188.0,R,ITA,0.0
104646,Purav Raja,0.358974358974359,0.75,0.38,0.01282051282051282,0.11538461538461539,0.6363636363636364,0.5128205128205128,0.2,2.564102564102564,0,1,1.0,9.0,907.0,11.0,183.0,R,IND,0.0
104651,Martin Alund,0.618997903531493,0.6560182784078964,0.5127455299783212,0.03773001634356071,0.026947093681858155,0.6295982569202384,0.602584036199277,0.34439445181338607,1.8661768858199317,7,17,55.0,38.0,91.0,578.0,183.0,R,ARG,0.4117647058823529
104655,Pablo Cuevas,0.6092952667393706,0.7190857834745509,0.5238104680060592,0.07485084203097322,0.0352304514539727,0.5836965529018311,0.642494847447204,0.36620791982840795,1.8423780905941864,219,434,2533.0,1205.0,19.0,1865.0,180.0,R,URU,0.5046082949308756
104656,Haydn Lewis,0.5540636006416078,0.6975970185161823,0.3801725235548765,0.07167140517190165,0.0662047119130265,0.5235042735042735,0.5556113096096886,0.2642156862745098,3.4221748672585743,0,4,22.0,23.0,,,,L,BAR,0.0
104660,Sergiy Stakhovsky,0.6201319638090036,0.7154573698806154,0.4969504046764318,0.08482268593821202,0.0325806889931534,0.594584833826091,0.6326228019803377,0.3472076481495082,1.9346141785383622,150,350,2359.0,939.0,31.0,1254.0,193.0,R,UKR,0.42857142857142855
104661,Pierre Ludovic Duclos,0.6152342992828067,0.6725131752305665,0.5120787593106187,0.053818771402726624,0.03510309653033534,0.6424242424242423,0.6048224785165084,0.32222380538140805,2.0228583529021,1,4,16.0,11.0,244.0,190.0,188.0,R,CAN,0.25
104665,Pablo Andujar,0.6352003562680749,0.6433390626669638,0.48368113250985445,0.021315480067296243,0.04319849721038027,0.5371892447336164,0.5848774806771949,0.3882734188412753,1.5766640773409784,160,399,654.0,1308.0,34.0,1166.0,180.0,R,ESP,0.40100250626566414
