player_id,player_name,surface,first_serve_pct,first_serve_win_pct,second_serve_win_pct,ace_rate,df_rate,bp_save_pct,service_pts_won_pct,return_pts_won_pct,dominance_ratio,wins,total_matches,aces,dfs,rank,rank_points,height,hand,ioc,win_pct
105633,Mohamed Safwat,Clay,0.6140080869917216,0.7009955235493336,0.5063292706968429,0.046191835132021,0.03082518470267353,0.6520526906491819,0.6252537957866062,0.4044250168739302,1.6462148057076427,5,9,36.0,27.0,182.0,320.0,180.0,R,EGY,0.5555555555555556
105633,Mohamed Safwat,Grass,0.6901948259342063,0.7563715627095908,0.45,0.11090705844778026,0.042159054615138934,0.5416666666666666,0.6610507824976046,0.30305602716468594,2.1806930693069306,1,2,18.0,6.0,282.0,176.0,180.0,R,EGY,0.5
105633,Mohamed Safwat,Hard,0.623837869195916,0.7220567935663431,0.5067538185079283,0.06237592565260511,0.032845457980070526,0.5200263101191893,0.6432839661123372,0.33863321866129076,2.2743169849919638,2,11,51.0,28.0,132.0,407.0,180.0,R,EGY,0.18181818181818182
105634,Viktor Galovic,Clay,0.6278176310723421,0.7148875100488005,0.4868141365803203,0.055678846250149856,0.04207567927359313,0.419047619047619,0.6286738491489828,0.3564055619444301,1.7994247482340635,3,7,34.0,26.0,181.0,293.0,193.0,R,ITA,0.42857142857142855
105634,Viktor Galovic,Grass,0.713903743315508,0.6511774600504626,0.328042328042328,0.08021390374331551,0.032620320855614976,0.5512820512820513,0.5572192513368984,0.26605783866057836,2.0878857328055194,0,2,12.0,5.0,180.0,318.0,193.0,R,ITA,0.0
105638,Daniel Cox,Grass,0.6100170344920371,0.6073732220160791,0.4880457875457876,0.05270970814196483,0.06523620210700479,0.546218487394958,0.5627137921378941,0.26798223568881685,2.1708605718657905,0,5,23.0,24.0,214.0,226.0,170.0,R,GBR,0.0
105641,Blaz Rola,Clay,0.6290652337565292,0.6415327200802595,0.5277566046796817,0.042261129680010945,0.0385694425271837,0.625667921821768,0.599418589309436,0.38360229660386724,1.599306737374715,5,13,44.0,43.0,80.0,669.0,193.0,L,SLO,0.38461538461538464
105641,Blaz Rola,Grass,0.6094850288600289,0.635610968777755,0.4094656905418259,0.053806818181818185,0.04076659451659452,0.4714285714285714,0.5490313852813853,0.3190778270527404,1.7862395276292333,1,5,19.0,14.0,91.0,602.0,193.0,L,SLO,0.2
105641,Blaz Rola,Hard,0.6583465760377059,0.7050684731819045,0.5120207222274533,0.0720769664116653,0.033641735496210676,0.5778190763484882,0.6384714013812075,0.31564657276134006,2.1943396454432604,4,13,84.0,45.0,80.0,638.0,193.0,L,SLO,0.3076923076923077
105643,Federico Delbonis,Clay,0.6182184973589686,0.6957009735444167,0.5180620616803973,0.04284612523142445,0.042028476649688506,0.5791725626443945,0.6287318596646617,0.392069030919992,1.6681206451418986,134,247,794.0,802.0,33.0,1435.0,193.0,L,ARG,0.5425101214574899
